,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
386,[DRY COOL] 블랙 밴딩 원 턱 매직 팬츠 IEPA2E008BK,IL CORSO,IEPA2E008BK,2022S/S, 남 ,500회 이상,50개 이상,93,4.9,후기 42개 보기,  #22S/S신상품 #이지팬츠 #오정규PICK  ,"59,475 ~ 65,000원"
387,스콘(F/W용) 와이드 벌룬팬츠 블랙 YHLP2386,JEMUT,2166419,2021F/W, 남 ,400회 이상,300개 이상,378,4.9,후기 117개 보기,  #바지 #면바지 #코튼팬츠 #면팬츠 #캐주얼팬츠  ,"34,900원"
388,유틸리티 와이드 카고 팬츠 블랙,COVERNAT,CO2201PT10BK,2022S/S, 남 여 ,700회 이상,50개 미만,170,4.9,후기 21개 보기,  #캐주얼팬츠 #카고팬츠 #바지 #카고바지 #팬츠 #와이드팬츠 #와이드바지  ,"66,924 ~ 79,200원"
389,[패키지] 디어 소프트 워싱 밴딩팬츠 2PACK KJLP2392,JEMUT,2171220,2021F/W, 남 ,1.4천 회 이상,800개 이상,817,4.8,후기 217개 보기,  #면팬츠 #와이드팬츠 #치노팬츠 #캐주얼팬츠 #코튼팬츠 #밴딩팬츠 #와이드  ,"52,712 ~ 59,900원"
390,쿨맥스 스판 4단계 기장 팬츠_ZA2PT031_BE,210EDIT,ZA2PT031,2021S/S, 남 ,600회 이상,100개 이상,83,4.8,후기 296개 보기,,"38,338 ~ 41,900원"
391,210 TAPERED SILHOUETTE PANTS [DARK GREY],INSPECTOR,210,2021S/S, 남 ,1.4천 회 이상,100개 이상,296,4.9,후기 573개 보기,  #테이퍼드 #슬랙스팬츠 #슬랙스 #남자슬랙스 #테이퍼드슬랙스 #베이직팬츠 #남자바지  ,"59,109 ~ 64,600원"
392,허리양쪽밴딩 와이드핏 팬츠 AN2WP471,LAP,AN2WP471,2022S/S, 여 ,,,7,,,,"82,258 ~ 89,900원"
393,[22SS][COOL MAX] 블랙 히든밴딩 스트레이트핏 슬랙스 IEPA2E002BK,IL CORSO,IEPA2E002BK,2022S/S, 남 ,,50개 미만,56,4.9,후기 8개 보기,  #여름슬랙스 #에센셜 #슬랙스  ,"50,325 ~ 55,000원"
394,울 세미 와이드 히든 밴딩 슬랙스 [블랙],MUSINSA STANDARD,MIPS0016-BK,1.3천회이상, 남 ,1.3천 회 이상,300개 이상,"1,109",4.7,후기 450개 보기,  #루즈핏 #밴딩슬랙스 #와이드핏 #울팬츠 #정장바지 #퍼펙트슬랙스 #밴딩 #와이드  ,"59,424 ~ 61,900원"
395,[특별사이즈] [매일슬랙스] 그레이 세미와이드 슬랙스 (421121CY13),8SECONDS,421121CY13,2021S/S, 남 ,1천 회 이상,100개 이상,198,4.7,후기 74개 보기,  #세미와이드 #74사이즈 #매일슬랙스 #가성비  ,"19,950원"
396,TAPERED ONE TUCK SLACKS_BLACK,LADY VOLUME,6442882,2022S/S, 여 ,800회 이상,50개 이상,577,4.8,후기 32개 보기,,"55,300원"
397,세미 와이드 슬릿 히든 밴딩 슬랙스 [라이트 브라운],MUSINSA STANDARD,MIPS0010-LR,2021S/S, 남 ,1.4천 회 이상,300개 이상,639,4.8,"후기 16,945개 보기",  #와이드핏 #셋업 #밴딩팬츠 #루즈핏 #정장바지 #트라우저 #기본슬랙스 #퍼펙트슬랙스  ,"31,584 ~ 32,900원"
398,남성 올 밴딩 쿨링 팬츠_043(10370-050-421-51),HANGTEN,10370-050-421-51,2022S/S, 남 ,,,2,,,,"27,358 ~ 29,900원"
399,[CONA 9048] 라이트워싱 와이드크롭일자 팬츠 (진청),MILLIONCOR,[CONA 9048],700회이상, 여 ,700회 이상,50개 이상,"1,320",4.7,후기 188개 보기,  #데님 #와이드 #일자 #진 #청 #청바지 #크롭  ,"44,469 ~ 48,600원"
400,빈티지 라인 데님팬츠,1993STUDIO,93ST-203SL01DNS,2021F/W, 남 ,4.1천 회 이상,300개 이상,"2,824",4.7,후기 360개 보기,  #데님팬츠 #데님 #청바지 #빈티지 #팬츠 #1993  ,"46,080 ~ 48,000원"
401,풀워크 퍼티그 코튼팬츠 크림 KHLP5077,DYCLEZ,1808448,2019F/W, 남 ,1.5천 회 이상,50개 이상,170,4.4,후기 123개 보기,  #와이드팬츠 #워크웨어 #코튼팬츠 #팬츠 #퍼티그팬츠  ,"12,500원"
402,wide chino pants (charcoal),NOUN,22ss,2022S/S, 남 ,2.8천 회 이상,,112,4.8,후기 220개 보기,,"86,010 ~ 94,000원"
403,클럽 드라이 핏 ALUMNI 프렌치테리 쇼츠 반바지 (그레이),NIKE,DM6818-029,병행수입, 남 ,,,2,,,  #바지 #반바지 #밴딩반바지 #숏팬츠 #밴딩팬츠 #쇼츠팬츠 #여름바지  ,"81,900원"
404,버나드 7906 원턱 린넨데님 버뮤다 다크인디고 쇼츠팬츠,MAGOODGAN,MBN_7906_33_22B,, 남 ,,,25,,,  #하프팬츠 #반바지추천 #반바지 #린넨팬츠 #마바지 #버뮤다팬츠 #청반바지  ,"43,188 ~ 47,200원"
405,27 로고 스웨트 쇼츠 도브 그레이,YCW,MPY202DGR,2022S/S, 남 ,,,4,,,,"53,985 ~ 59,000원"
406,마고 하프 팬츠 (BEIGE),GLACK,GP020BE,2022S/S, 남 ,,,24,,,  #밴딩반바지 #하프팬츠 #반바지 #쇼츠팬츠 #쇼츠 #밴딩팬츠 #숏팬츠  ,"48,586 ~ 53,100원"
407,[패키지]남녀공용 리사이클 나일론 밴딩 반바지,BASIC HOUSE,LWHP3102S2,2022S/S, 남 ,100회 이상,,4,,,  #반바지 #하프팬츠 #나일론팬츠 #아노락 #밴딩팬츠 #숏팬츠  ,"32,757 ~ 35,800원"
408,selvedge denim pants indigo,UNIFORM BRIDGE,UB-2716,ALLF/W, 남 ,5.5천 회 이상,800개 이상,"2,597",4.8,"후기 7,782개 보기",  #셀비지 #캐리오버  ,"84,550 ~ 89,000원"
409,Black Dog - MOD6,MODNINE,Black Dog - MOD6,2021S/S, 남 ,1.9천 회 이상,500개 이상,"1,156",4.9,후기 311개 보기,  #와이드데님 #와이드팬츠 #와이드 #데님팬츠 #청바지 #데님 #블랙진  ,"81,526 ~ 89,100원"
410,LW167 유니크 와이드 인디고 블루 데님 팬츠,LOEIL,LOEIL_W,2022S/S, 여 ,1.3천 회 이상,50개 미만,173,5,후기 8개 보기,,"49,410 ~ 54,000원"
411,서밋 니트 반바지 1370424-001,UNDERARMOUR,1370424-001,2022S/S, 남 ,,,5,,,  #여름바지 #쇼츠컬렉션 #밴딩팬츠 #숏팬츠 #남자반바지 #반바지 #하이스코어  ,"77,775 ~ 85,000원"
412,마고 하프 팬츠 (GREEN/MUSTARD),GLACK,GP020GEMU,2022S/S, 남 ,,,24,,,  #쇼츠 #밴딩팬츠 #밴딩반바지 #반바지 #숏팬츠 #쇼츠팬츠 #셋업팬츠  ,"48,586 ~ 53,100원"
413,[HIS HAZZYS] 그레이 로고패치 밴딩숏팬츠 HZPA2B822G3,HAZZYS,HZPA2B822G3,2022S/S, 남 ,,,3,,,  #HIS_고프코어  ,"99,735 ~ 109,000원"
414,남성) 코튼 밴딩 쇼츠_MSB2PH1202,TOPTEN,MSB2PH1202,2021S/S, 남 ,900회 이상,100개 이상,92,4.6,후기 29개 보기,,"11,803 ~ 12,900원"
415,STRIPE TUCK SHORT,SINOON,SN2C6BP001_DN,2022S/S, 여 ,500회 이상,,68,5,후기 3개 보기,,"98,820 ~ 108,000원"
416,코튼 밴딩 카고 숏팬츠 (BLACK),TOFFEE,TOS-CCHP02,2020S/S, 남 ,2.5천 회 이상,300개 이상,758,4.8,"후기 1,153개 보기",  #면반바지 #반바지 #쇼츠 #숏 #숏츠 #숏팬츠 #카고바지  ,"25,900원"
417,베이직 조거 스웨트 팬츠 화이트메란지,UNI APPAREL,ua21fw_b_np_pt_wm,2020F/W, 남 ,1.6천 회 이상,500개 이상,"1,019",4.6,후기 628개 보기,  #트레이닝바지 #트레이닝팬츠 #스웻팬츠 #스웨트팬츠 #밴딩팬츠  ,"22,944 ~ 23,900원"
418,여성 와이드 스웻팬츠 (Black),HELEMENT,HE221633BA,2022S/S, 여 ,,,3,,,  #꾸안꾸 #와이드팬츠 #트레이닝팬츠 #여성팬츠 #스웻팬츠 #멜빵바지 #여자바지  ,"99,735 ~ 109,000원"
419,우먼스 월계수 와이드팬츠(블랙),TAKEASY,T22PT026,2022S/S, 여 ,500회 이상,,113,3,후기 2개 보기,  #밴딩팬츠 #와이드팬츠 #여자팬츠 #트레이닝팬츠 #트레이닝 #캐주얼팬츠 #트레이닝바지  ,"26,901 ~ 29,400원"
420,원턱 와이드 스웨트 조거팬츠 오트밀,GAKKAI UNIONS,GU012OM,2022S/S, 남 ,900회 이상,300개 이상,684,4.9,후기 219개 보기,  #스웻팬츠 #와이드팬츠 #와이드 #조거팬츠 #조거 #이지웨어 #트레이닝  ,"36,500원"
421,와이드핏 조거 트레이닝 팬츠 (멜란지+블랙),BRENSON,BR545,2022S/S, 남 ,3.4천 회 이상,100개 이상,394,4.8,후기 595개 보기,  #트레이닝세트 #트레이닝바지 #와이드팬츠 #와이드 #아수라팬츠 #조거팬츠 #밴딩팬츠  ,"22,900원"
422,Lightweight Lounge Pants_QUPNX22426BEX,LUCKYMARCHE,QUPNX22426BEX,2022S/S, 여 ,,,4,,,  #LU  ,"127,185 ~ 139,000원"
423,3ways Strap pants-8% gray-,SOVERMENT,SVSTP01,2022S/S, 남 ,3.3천 회 이상,300개 이상,"1,031",4.9,후기 371개 보기,  #트레이닝바지 #밴딩팬츠 #팬츠 #바지 #트레이닝팬츠 #셋업 #스웻팬츠  ,"58,500원"
424,스웨트 조거 밴딩 팬츠 5color,ACOVER,ACP21401,2020F/W, 여 ,1.7천 회 이상,400개 이상,"2,944",4.6,후기 280개 보기,  #스웻팬츠 #트레이닝복 #조거팬츠 #츄리닝 #조거 #트레이닝바지 #스웨트팬츠  ,"29,800원"
425,남녀공용 메쉬 자수 4부 트레이닝 반바지 블랙,MOZMOZ,MOZB017,2022S/S, 남 여 ,900회 이상,50개 이상,210,5,후기 6개 보기,  #트레이닝반바지 #메쉬안감 #스포츠반바지 #빅사이즈반바지 #헬스바지 #운동용반바지  ,"26,443 ~ 28,900원"
426,우먼즈 나일론 이지 쇼츠 [다크 그레이],MUSINSA STANDARD,MWBPH203-DG,2022S/S, 여 ,4.1천 회 이상,50개 이상,287,4.9,후기 144개 보기,  #이지웨어 #반바지 #쇼츠컬렉션 #편한바지 #트레이닝복 #라운지웨어 #무신사스탠다드우먼즈 #나일론팬츠  ,"20,064 ~ 20,900원"
427,NS6NN25A 노벨티 벅스턴 카고 쇼츠,THE NORTH FACE,NS6NN25A,2022S/S, 남 ,,,1,,,  #반바지 #숏팬츠 #남자반바지 #여자반바지 #남자여름바지 #여자여름바지 #하프팬츠  ,"81,652 ~ 85,500원"
428,패커블 쇼트 팬츠 IVORY,247SERIES,TMPOX22247IVX,2022S/S, 남 ,,,1,,,  #반바지 #남자반바지 #쇼츠 #숏팬츠 #밴딩반바지 #하프팬츠 #여름바지  ,"44,835 ~ 49,000원"
429,TOM MID BLUE BASIC WASHED SOFT DENIM,LAB101,LM1DTM33MB,2021S/S, 남 ,2.4천 회 이상,200개 이상,493,4.8,후기 403개 보기,  #데님 #데님팬츠 #청바지 #긴바지 #바지 #스트레이트 #여름바지 #여름데님  ,"65,148 ~ 71,200원"
430,BUCKLE WIDE DENIM PANTS CLOUDBLACK,AVANDRESS,22SS06,2022S/S, 여 ,2.3천 회 이상,50개 미만,407,4,후기 3개 보기,  #와이드데님 #와이드청바지 #청바지 #데님팬츠 #와이드팬츠 #버클팬츠 #데님  ,"54,214 ~ 59,250원"
431,RE#9102 서퍼브핏 라이트 제이드그린 데미지드 데님 팬츠,REFLYPERKY,PERKY_IMRE9102,2019S/S, 남 ,2천 회 이상,100개 이상,503,4.8,후기 95개 보기,  #데님 #크롭 #테이퍼드 #디스트로이드 #데미지 #워싱 #레귤러  ,"46,939 ~ 51,300원"
432,내추럴 핀턱 슬랙스_라이트 베이지,NICK&NICOLE,N_21SUMMER,2021S/S, 여 ,900회 이상,50개 미만,330,4.8,후기 12개 보기,  #정장팬츠 #여름슬랙스 #와이드팬츠 #슬랙스 #여름바지 #슬랙스팬츠 #와이드슬랙스  ,"72,468 ~ 79,200원"
433,커브드 와이드 슬랙스 [그레이],SIGNATURE,csl-001,2021F/W, 남 ,1.4천 회 이상,500개 이상,"1,616",4.8,후기 244개 보기,  #와이드핏 #와이드팬츠 #와이드슬랙스 #울팬츠 #바지 #팬츠  ,"40,668 ~ 49,900원"
434,와이드 에센셜 베이직 밴딩 슬랙스 네이비,GLW,21FLGP06NA,2021F/W, 남 ,1.4천 회 이상,50개 이상,192,4.8,후기 565개 보기,  #밴딩슬랙스 #와이드슬랙스 #밴딩팬츠 #와이드팬츠 #남자슬랙스 #바지 #세미와이드  ,"31,948 ~ 39,200원"
435,밴딩 리얼 와이드 슬랙스[애쉬그레이],SIGNATURE,SA-M14,2021F/W, 남 ,1천 회 이상,50개 이상,242,4.7,후기 201개 보기,  #바지 #밴딩팬츠 #남자슬랙스 #와이드팬츠 #밴딩슬랙스 #밴딩 #슬랙스  ,"32,518 ~ 39,900원"
436,블랙 시어서커 밴딩 슬랙스_테이퍼드 (422521BY15),8SECONDS,422521BY15,2022S/S, 남 ,,,19,5,후기 1개 보기,  #422521BY15  ,"47,904 ~ 49,900원"
437,플레어 슬림핏 트라우저 오트밀,KYHO,KH2213,2022S/S, 남 ,,,10,,,  #부츠컷 #부츠컷슬랙스 #플레어 #플레어팬츠 #슬랙스 #남자슬랙스 #슬랙스팬츠  ,"96,990 ~ 106,000원"
438,커브드 벌룬 팬츠 블랙,LMOOD,LMDPT002BK,ALLALL, 남 ,1.1천 회 이상,200개 이상,641,4.9,후기 247개 보기,  #와이드 #정장바지 #9부 #케롯 #배기 #크롭 #밴딩  ,"65,281 ~ 80,100원"
439,커브드 벌룬 팬츠 차콜,LMOOD,LMDPT002CC,ALLALL, 남 ,700회 이상,200개 이상,356,4.9,후기 247개 보기,  #와이드팬츠 #정장바지 #9부 #케롯 #크롭 #배기 #와이드  ,"65,281 ~ 80,100원"
440,원턱 밴딩 자이언트핏 팬츠(네츄럴),TAKEASY,T22PT017,2022S/S, 남 ,200회 이상,50개 미만,46,4.9,후기 15개 보기,  #코튼팬츠 #캐주얼팬츠 #와이드핏 #와이드팬츠 #여름바지 #남자바지 #밴딩팬츠  ,"31,384 ~ 34,300원"
441,[데일리지] 라이트 치노 팬츠_SPTCC24C11,SPAO,SPTCC24C11,2022S/S, 남 ,1.2천 회 이상,50개 이상,96,4.6,후기 8개 보기,  #코튼팬츠 #캐주얼팬츠 #면바지 #팬츠 #바지 #치노팬츠 #남자바지  ,"28,704 ~ 29,900원"
442,소프트 테이퍼드 코튼 밴딩 팬츠_블랙,THAT'S IT,210043,2021F/W, 남 ,600회 이상,200개 이상,368,4.8,후기 370개 보기,  #코튼팬츠 #치노팬츠 #면바지 #와이드 #와이드팬츠 #테이퍼드팬츠 #테이퍼드핏  ,"31,384 ~ 34,300원"
443,미드90 배기 코튼 팬츠 아이보리,BSRABBIT,MID90 BAGGY COTTON PANTS IVORY,2021S/S, 남 ,1.2천 회 이상,200개 이상,455,4.9,후기 448개 보기,  #치노팬츠 #코튼팬츠 #바지 #와이드팬츠 #남성팬츠 #핀턱 #면바지  ,"65,148 ~ 71,200원"
444,여성 트윌 9부 밴딩 팬츠_022(10370-150-401-50),HANGTEN,10370-150-401-50,2022S/S, 여 ,,,5,,,,"18,208 ~ 19,900원"
445,ROTHCO BDU PANTS_BLACK,ROTHCO,ROTHCOCLOTH132,병행수입, 남 ,400회 이상,50개 이상,392,4.6,후기 167개 보기,  #카모 #BDU #카모팬츠  ,"49,000원"
446,라이트웨이트 리얼 와이드 히든 밴딩 슬랙스 [라이트 베이지],MUSINSA STANDARD,MMJPS205-LB,4.1천회이상, 남 ,4.1천 회 이상,700개 이상,"1,402",4.8,"후기 5,944개 보기",  #라이트웨이트컬렉션 #셋업 #퍼펙트슬랙스 #허리밴딩 #정장바지 #여름슬랙스 #와이드핏 #라이트웨이트  ,"31,584 ~ 32,900원"
447,쿨링 데님 와이드 팬츠 블랙,AVANDRESS,#A8_1D-501,2022S/S, 남 ,2.4천 회 이상,50개 이상,215,5,후기 1개 보기,  #여름바지 #팬츠 #바지 #22S/S팬츠컬렉션 #데님팬츠 #데님반바지 #청반바지  ,"24,500원"
448,트위치 로고 스웻 팬츠 오트밀,LEE,LE2201PT20OT,2021F/W, 남 ,2.1천 회 이상,400개 이상,"1,886",4.7,후기 687개 보기,  #MDPICK #하의YOUAREIN  ,"41,300원"
449,[린넨블렌디드] 린넨 와이드 멀티 턱 밴딩 팬츠 IRB060 카키그레이,IRONYPORNO WHITELINE,IRB060,2022S/S, 남 여 ,2.6천 회 이상,50개 이상,135,5,후기 10개 보기,  #밴딩바지 #와이드팬츠 #밴딩팬츠 #린넨팬츠 #팬츠 #린넨바지 #바지  ,"59,292 ~ 64,800원"
450,아이보리 테리 밴딩 쇼츠 (262525CZC0),8SECONDS,262525CZC0,2022S/S, 남 ,,,0,,,,"34,464 ~ 35,900원"
451,컴포트 버뮤다 쇼츠 네이비,ADLIELOS,ADLYB2SP01,2022S/S, 남 ,1천 회 이상,50개 미만,61,,,  #반바지 #하프팬츠 #밴딩반바지 #쇼츠 #숏팬츠 #버뮤다팬츠 #깡스타일리스트  ,"40,828 ~ 47,200원"
452,그레이 워싱 데님 쇼츠 (262525CP13),8SECONDS,262525CP13,2022S/S, 남 ,,,6,,,  #262525CP13  ,"34,464 ~ 35,900원"
453,[SUSTAINABLE] 스카이 블루 턴업 데님 쇼트 팬츠 (322525EPGQ),8SECONDS,322525EPGQ,2022S/S, 여 ,,,2,,,  #322525EPGQ  ,"34,464 ~ 35,900원"
454,네이비 리넨 밴딩 쇼츠 팬츠 (422525LZDR),8SECONDS,422525LZDR,2022S/S, 남 ,,,5,,,,"34,464 ~ 35,900원"
455,EV E 로고 면 반바지 (화이트 메란지),EIGHTVOLUME,ev818,2022S/S, 남 ,,,4,,,  #하프팬츠 #남자반바지 #반바지 #밴딩반바지 #밴딩팬츠 #쇼츠 #숏팬츠  ,"30,195 ~ 33,000원"
456,9201 숏 데님팬츠 _ 미디움 인디고,MALOUPE,MDS_B2_9201LI,2022S/S, 여 ,,,10,,,  #숏팬츠 #쇼츠팬츠 #반바지추천 #팬츠 #반바지 #여름바지 #데님반바지  ,"72,285 ~ 79,000원"
457,[EU] Champion로고 3.5인치 나일론 숏팬츠 (DARK NAVY) CKPA2E141N3,CHAMPION EU,CKPA2E141N3,2022S/S, 남 ,,,2,,,,"53,985 ~ 59,000원"
458,버뮤다 린넨 와이드 원턱 쇼츠 내츄럴,GLW,22SPGP25NT,2022S/S, 남 여 ,1.2천 회 이상,50개 이상,84,4.9,후기 25개 보기,  #버뮤다팬츠 #숏팬츠 #밴딩팬츠 #하프팬츠 #린넨 #린넨팬츠 #팬츠  ,"32,757 ~ 35,800원"
459,W 플라워 4961 투턱 코튼트윌 버뮤다 크림 쇼츠팬츠,MAGOODGAN,MFR_4961_36_22B,300회이상, 여 ,300회 이상,,43,5,후기 3개 보기,  #버뮤다팬츠 #쇼츠팬츠 #투턱반바지 #하이웨스트 #하이웨스트팬츠 #치노팬츠 #치노반바지  ,"43,188 ~ 47,200원"
460,에스닉 스트라이프 버뮤다 팬츠 B (L.Navy),MLB,3ASM60223-43NYL,2022S/S, 남 여 ,,,8,,,  #팬츠 #바지 #숏팬츠 #쇼츠 #반바지 #반바지추천 #에스닉스트라이프  ,"94,830 ~ 109,000원"
461,[HIS HAZZYS] 블랙 로고패치 밴딩숏팬츠 HZPA2B822BK,HAZZYS,HZPA2B822BK,2022S/S, 남 ,,,3,,,  #HIS_고프코어  ,"99,735 ~ 109,000원"
462,[밀리터리] 블랙 포켓배색 면혼방 숏팬츠 HZPA2B882BK,HAZZYS,HZPA2B882BK,2022S/S, 남 ,,,4,,,  #밀리터리  ,"89,761 ~ 98,100원"
463,공용) 헤비웨이트 코튼 4부 쇼츠_MSC3PT1901,TOPTEN,MSC3PT1901,2022S/S, 남 ,,,4,,,,"23,698 ~ 25,900원"
464,W BLUV Q2 숏 팬츠 - 블랙 / HE9345,ADIDAS,HE9345,2022S/S, 여 ,1만 회 이상,200개 이상,"1,685",4.4,후기 18개 보기,  #숏팬츠 #반바지 #스포츠숏팬츠 #운동반바지 #아디다스우먼 #아디다스피트니스  ,"27,900원"
465,13oz Heritage Shorts / 3 COLOR,BIG UNION,OBEMUHP02,2022S/S, 남 여 ,1천 회 이상,100개 이상,299,4.9,후기 58개 보기,  #반바지 #밴딩팬츠 #하프팬츠 #조거팬츠 #쇼츠 #숏팬츠 #셋업  ,"37,789 ~ 41,300원"
466,그레이 테리 밴딩 쇼츠 (262525CZC3),8SECONDS,262525CZC3,2022S/S, 남 ,,,0,,,,"34,464 ~ 35,900원"
467,핀스트라이프 플리츠 쇼츠(MAN)UTH-SP09,UNTAGE,UTH-SP09,2022S/S, 남 ,,,1,,,  #슬랙스팬츠 #정장바지 #바지 #남자슬랙스 #팬츠 #슬랙스 #반바지  ,"208,620 ~ 228,000원"
468,9201 숏 데님팬츠 _ 라이트 그레이,MALOUPE,MDS_B2_9201LI,2022S/S, 여 ,,,14,,,  #쇼츠 #하프팬츠 #반바지추천 #숏팬츠 #데님팬츠여성 #데님숏팬츠  ,"72,285 ~ 79,000원"
469,블루 테리 하프 팬츠 (162525FC1P),8SECONDS,162525FC1P,2022S/S, 여 ,,,4,,,,"28,704 ~ 29,900원"
470,아이보리 리넨 밴딩 쇼츠 팬츠 (422525LZD0),8SECONDS,422525LZD0,2022S/S, 남 ,,,2,,,,"34,464 ~ 35,900원"
471,베이지 세미 와이드 치노 팬츠 (421321LYAA),8SECONDS,421321LYAA,2021S/S, 남 ,8.7천 회 이상,900개 이상,"1,106",4.8,후기 379개 보기,  #421321LYAA #바지 #단품  ,"22,950원"
472,Pintuck Pants (White),HIDE,HP000DJAU,2021S/S, 여 ,2.8천 회 이상,100개 이상,"1,084",4.7,후기 238개 보기,  #슬랙스 #와이드슬랙스 #와이드팬츠 #와이드핏 #여름슬랙스 #바지 #롱팬츠  ,"46,848 ~ 51,200원"
473,투 플리츠 벨티드 슬랙스 [다크 브라운],PARTS,PTSP117,2022S/S, 남 ,1.3천 회 이상,50개 이상,124,4.9,후기 207개 보기,  #마실슬랙스 #세미와이드 #슬랙스팬츠 #남자슬랙스 #와이드슬랙스 #와이드팬츠 #슬랙스  ,"42,913 ~ 46,900원"
474,22SS 쿨맥스 슬림핏 슬랙스 [차콜],THEKNITCOMPANY,TMPT512220CH,2022S/S, 남 ,,50개 미만,18,4.6,후기 31개 보기,  #셋업 #기본슬랙스 #트라우저 #와이드팬츠 #와이드슬랙스 #슬랙스팬츠 #여름슬랙스  ,"39,802 ~ 43,500원"
475,에어로쿨 슬림핏 크롭 슬랙스_BLC2PP1002GR,AND Z,BLC2PP1002GR,2022S/S, 남 ,,,2,,,,"90,585 ~ 99,000원"
476,밴딩 와이드 슬랙스(블랙),HAVISM,PSBWSBA,2021S/S, 남 ,500회 이상,300개 이상,437,4.6,후기 171개 보기,  #슬랙스팬츠 #캐주얼팬츠 #슬랙스 #세미와이드 #와이드슬랙스 #와이드핏 #와이드팬츠  ,"20,130 ~ 22,000원"
477,할로우 밴딩 쿨 크롭팬츠 네이비 CJLP7378,WV PROJECT,1915181,2020S/S, 남 ,700회 이상,50개 이상,198,4.6,후기 819개 보기,  #린넨 #린넨팬츠 #밴딩 #밴딩팬츠 #크롭팬츠 #테이퍼드핏 #팬츠  ,"27,267 ~ 29,800원"
478,코튼 버뮤다 원턱 와이드 하프 팬츠_블랙,CORRS,COSS22P008_BK,2022S/S, 남 ,,,24,,,  #밴딩팬츠 #면팬츠 #와이드팬츠 #면바지 #와이드 #원턱팬츠 #버뮤다팬츠  ,"33,763 ~ 36,900원"
479,브리지 밴딩 팬츠_블루 카키,BLANK ROOM,BR,2021S/S, 남 ,1.3천 회 이상,50개 이상,214,4.9,후기 79개 보기,  #밴딩팬츠 #팬츠 #밴딩 #여름바지 #여름팬츠 #바지 #미니멀  ,"69,275 ~ 85,000원"
480,LINEN BLEND STRAIGHT WHOLEGARMENT KNIT PANTS,CARRIERE,BMS 1420 PT,2022S/S, 여 ,,,2,,,  #팬츠 #바지 #니트팬츠 #린넨 #스트레이트 #밴딩팬츠  ,"95,160 ~ 104,000원"
481,[DINGA CAKE] terry half pants _CQPAM22488BRX,CUSTOMELLOW,CQPAM22488BRX,2022S/S, 남 ,,,1,,,,"65,895 ~ 69,000원"
482,SIDE PANEL ONE TUCK SWEAT PANTS _ ASH KHAKI,FRIZMWORKS,FZW2022SSPT039,2022S/S, 남 ,,,12,,,  #밴딩팬츠 #바지 #트레이닝팬츠 #스웻팬츠 #원턱팬츠  ,"59,109 ~ 64,600원"
483,어트랙티브 트랙 팬츠 - 블루,FCMM,FC-7713-08,2021S/S, 남 여 ,2.1천 회 이상,100개 이상,165,4.7,후기 74개 보기,  #트레이닝 #트레이닝팬츠 #트랙팬츠 #팬츠 #트레이닝바지 #바지 #패밀리세일 #스포츠브랜드위크  ,"9,900원"
484,Army Chap Sweat Pants(Mix),CHAPCHAP,2021PTM001,2021F/W, 여 ,2.6천 회 이상,400개 이상,"1,693",4.9,후기 136개 보기,  #트레이닝팬츠 #트레이닝바지 #힙합 #여진 #남녀공용 #반반팬츠 #챱챱트레이닝바지  ,"60,480 ~ 63,000원"
485,TERRY SEMI BOOTS CUT PANTS(NAVY),FREI,FI22STRP03,2022S/S, 남 ,,,14,,,  #트레이닝바지 #트랙팬츠 #캐주얼팬츠 #밴딩팬츠 #와이드팬츠 #셋업  ,"71,370 ~ 78,000원"
486,유니 AD 9부 배색블락 밴딩 팬츠_차콜그레이,TBJ,T191PT040P_CGR,, 남 ,,50개 미만,18,,,,"7,228 ~ 7,900원"
487,PT03 모달팬츠-메란지,OKIDOKI,22SSPT03,2022S/S, 여 ,1.8천 회 이상,50개 이상,268,4.8,후기 19개 보기,  #트레이닝팬츠 #트레이닝 #밴딩팬츠 #와이드팬츠 #트레이닝복 #애슬레저룩 #하이웨이스트  ,"26,535 ~ 29,000원"
488,[여름쭈리]세미와이드 이지 트레이닝 스웨트팬츠(그레이),POWIT,PW-22SU20,2022S/S, 남 ,,50개 미만,46,4.6,후기 16개 보기,  #바지 #와이드팬츠 #여름바지 #트레이닝팬츠 #트레이닝바지 #트레이닝세트 #밴딩팬츠  ,"32,848 ~ 35,900원"
489,남성 카고 조거 팬츠_394(10370-038-409-69),HANGTEN,10370-038-409-69,2022S/S, 남 ,,,2,,,,"45,658 ~ 49,900원"
490,아이스 쿨 밴딩 소프트 트레이닝 팬츠 블랙,MINIMALCODE,21SSPT001BK,2021S/S, 남 ,700회 이상,200개 이상,240,4.7,후기 52개 보기,  #트레이닝팬츠 #츄리닝 #트레이닝바지 #스웨트팬츠 #와이드핏 #와이드트레이닝팬츠 #밴딩트레이닝팬츠  ,"30,652 ~ 33,500원"
491,sadsmile essentials shorts pants_CQPAM22421GRD,CUSTOMELLOW,CQPAM22421GRD,2022S/S, 남 ,,,0,,,  #SADSMILE  ,"46,795 ~ 49,000원"
492,슬림 아이스 블루 진 M-AJEAN12,PANICALE,M-AJEAN12,2022S/S, 남 ,,,2,,,,"107,055 ~ 117,000원"
493,남성 레귤러 스트레이트 L톤_라이트인디고,BUCKAROO,B222DP121P_LIN,2022S/S, 남 ,,,0,,,,"76,219 ~ 83,300원"
