,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
251,턴앤업 팬츠 (블루),DE POUPEE,depoupee 21ss,2021S/S, 여 ,,,17,,,  #핀턱 #캐주얼팬츠 #면바지 #면팬츠 #코튼팬츠 #와이드 #와이드팬츠  ,"115,290 ~ 126,000원"
252,체크 플리츠 면혼방 치노 팬츠 2 COLOR,PANICALE,F-HCPT04,2021S/S, 남 ,,,1,,,  #남성팬츠 #코튼팬츠 #캐주얼팬츠 #면팬츠  ,"142,740 ~ 156,000원"
253,BASIC TWILL COTTON PANTS WHITE,ACME DE LA VIE,ADLV-21SS-PTCBTW-WHT,2021S/S, 남 ,,,2,,,  #면바지 #코튼팬츠 #와이드 #면팬츠 #와이드팬츠 #코튼 #긴바지  ,"81,435 ~ 89,000원"
254,골지 패턴 코튼 팬츠 2 COLOR,PANICALE,F-SCPT03,2020S/S, 남 ,,,0,,,  #코튼팬츠 #캐주얼팬츠 #긴바지 #면바지  ,"108,885 ~ 119,000원"
255,2TONE PW MILITARY PANTS / CARBON BLACK,BRUANT,BTP21101,2021S/S, 남 ,,,2,5,후기 1개 보기,  #와이드팬츠 #퍼티그팬츠 #치노팬츠  ,"108,885 ~ 119,000원"
256,플라운더 롱팬츠 소프트베이지 JULP4419,PERSTEP,2121156,2021S/S, 남 ,600회 이상,50개 미만,48,4.8,후기 133개 보기,  #와이드 #면팬츠 #코튼팬츠 #팬츠 #와이드팬츠 #면바지 #바지  ,"30,378 ~ 33,200원"
257,트리플에이 코튼 치노 팬츠 [베이지],PANICALE,F-SCPT58,2020S/S, 남 ,,,0,,,  #코튼팬츠 #면바지 #팬츠 #긴바지 #캐주얼팬츠 #바지 #치노팬츠  ,"126,270 ~ 138,000원"
258,빅포켓 와이드 카고 팬츠 - BLACK,STONY STRIDE,PT-200408,2020F/W, 남 ,,,6,,,  #카고바지 #와이드팬츠 #와이드 #밴딩카고팬츠 #밴딩 #밴딩팬츠 #코튼팬츠  ,"50,508 ~ 55,200원"
259,MRP047D 워시드 해비 코튼 트윌 밴딩 크랍 팬츠(우드),RAW TO RAW,MRP047DMA,2020F/W, 남 ,,,2,,,  #슬랙스 #슬랙스팬츠 #배기바지 #배기팬츠 #배기  ,"101,016 ~ 110,400원"
260,코듀로이 트라우저 블랙,EASTINDIGO,EICTBKW,2020F/W, 여 ,,,9,,,  #코듀로이팬츠 #골덴바지 #여성팬츠 #긴바지 #롱  ,"95,160 ~ 104,000원"
261,코듀로이 트라우저 크림,EASTINDIGO,EICTCRM,2020F/W, 남 ,,,7,,,  #긴바지 #골덴 #코듀로이 #코듀로이팬츠  ,"95,160 ~ 104,000원"
262,러스티 치노 - 올리브,DR.DENIM,1100,2020F/W, 남 ,,,3,,,  #테이퍼드핏 #캐주얼팬츠 #바지 #올리브 #치노팬츠 #면바지 #코튼  ,"48,000원"
263,앵클 캐럿 팬츠,PARAVION,JTJS305-70,2020F/W, 여 ,,,15,,,  #캐주얼팬츠 #여자팬츠 #롱팬츠 #팬츠 #바지 #긴바지 #겨울바지  ,"76,860 ~ 84,000원"
264,PAPA & SON Pants (Charcoal),COLDWARM,RSSG2020FW,2020F/W, 남 ,,,5,,,  #코튼팬츠 #와이드팬츠 #면바지 #밴딩팬츠 #겨울팬츠 #긴바지 #팬츠  ,"81,435 ~ 89,000원"
265,베이지 코튼 기모 레귤러핏 팬츠 (420Y21CYCA),8SECONDS,420Y21CYCA,2020F/W, 남 ,400회 이상,50개 미만,89,5,후기 3개 보기,  #420Y21CYCA  ,"29,950원"
266,NEW TB 슬랙스 PTL102IV,LEI AVERY,PTL102IV,2020F/W, 여 ,,,0,,,  #심플 #캐주얼팬츠 #코튼팬츠 #긴바지 #밴딩팬츠 #면바지 #바지  ,"107,970 ~ 118,000원"
267,(721930509 V0029) 남성 쉐도우프로젝트 팬츠 20FW,STONE ISLAND,721930509 V0029-B02,병행수입, 남 ,,,1,,,  #721930509V0029 #스톤아일랜드팬츠 #명품 #신상 #비  ,"438,000원"
268,(22SS) DG72210045 1505172 플리티드 치노 NAVY,GANT,DG72210045a,2021F/W, 여 ,,,1,,,,"181,170 ~ 198,000원"
269,(22SS) DG72210043 1500380 홀덴 스포츠 치노 GREY,GANT,DG72210043b,2021F/W, 여 ,,,0,,,,"162,870 ~ 178,000원"
270,골지 패턴 코튼 팬츠 2 COLOR,PANICALE,F-SCPT03,2020S/S, 남 ,,,0,,,  #코튼팬츠 #캐주얼팬츠 #긴바지 #면바지  ,"108,885 ~ 119,000원"
271,2TONE PW MILITARY PANTS / CARBON BLACK,BRUANT,BTP21101,2021S/S, 남 ,,,2,5,후기 1개 보기,  #와이드팬츠 #퍼티그팬츠 #치노팬츠  ,"108,885 ~ 119,000원"
272,플라운더 롱팬츠 소프트베이지 JULP4419,PERSTEP,2121156,2021S/S, 남 ,600회 이상,50개 미만,48,4.8,후기 133개 보기,  #와이드 #면팬츠 #코튼팬츠 #팬츠 #와이드팬츠 #면바지 #바지  ,"30,378 ~ 33,200원"
273,IN#0097 브리즈 네츄럴 블랙 워싱 밴딩 와이드,INROWS,IN#0097,2021S/S, 남 ,,,21,5,후기 16개 보기,  #와이드팬츠 #여름바지 #밴딩팬츠 #와이드 #블랙 #와이드밴딩팬츠 #데일리  ,"36,371 ~ 39,750원"
274,UNIFORM 워커 팬츠,EDIBLET,EDSPAMYTB01,2021S/S, 남 ,,,4,,,  #바지 #남자바지 #팬츠 #면바지  ,"84,180 ~ 92,000원"
275,코튼 원턱 테이퍼드 밴딩 팬츠 블랙,LIFUL,LFCAPT0805,2021S/S, 남 ,100회 이상,,7,5,후기 6개 보기,  #하의 #팬츠 #밴딩팬츠 #테이퍼드팬츠 #원턱 #코튼팬츠 #면바지  ,"66,240 ~ 69,000원"
276,TWOWAY PANTS (BEIGE),UTTER OFFICIAL,P00000CF,2021S/S, 여 ,,,7,,,  #핀턱 #캐주얼팬츠 #여름바지 #팬츠 #바지 #와이드팬츠 #코튼팬츠  ,"136,335 ~ 149,000원"
277,21SS 슬림핏 GL067K 워시드 치노팬츠(KH),GIANNI LUPO,GL067K21KH,2021S/S, 남 ,,,8,,,  #바지 #캐주얼팬츠 #치노팬츠 #여름바지 #코튼팬츠 #스판 #팬츠  ,"123,525 ~ 135,000원"
278,21SS 슬림핏 GL067K 워시드 치노팬츠(NV),GIANNI LUPO,GL067K21NV,2021S/S, 남 ,,,5,,,  #팬츠 #바지 #코튼팬츠 #캐주얼팬츠 #치노팬츠 #여름바지 #스판  ,"123,525 ~ 135,000원"
279,21SS 슬림핏 FJ3262 스트링 카고바지(BG),GIANNI LUPO,FJ3262BG,2021S/S, 남 ,,,4,5,후기 1개 보기,  #밴딩팬츠 #바지 #팬츠 #여름바지 #카고팬츠 #카고바지 #스판  ,"130,845 ~ 143,000원"
280,릴렉스드 리조트 팬츠 모스 카키,EKHON,EKPU21SL022KI,2021S/S, 여 ,,,1,,,  #치노팬츠 #면팬츠 #면바지 #코튼팬츠 #여름바지 #캐주얼팬츠 #바지  ,"132,675 ~ 145,000원"
281,21SS 와펜 슬림핏 카고바지 진그레이 741531419,STONE ISLAND,741531419 V0065,병행수입, 남 ,,,6,,,  #31419 #스톤카고바지 #스톤바지  ,"451,000원"
282,tuck curved chino pants (black),AUBOUR,AP-007,2021S/S, 여 ,,,12,,,  #우먼스 #면팬츠 #치노팬츠 #바지 #팬츠 #코튼팬츠  ,"89,670 ~ 98,000원"
283,curved cutting pants (black ),AUBOUR,AP-010,2021S/S, 여 ,,,12,,,  #면팬츠 #치노팬츠 #면바지 #와이드팬츠 #코튼팬츠 #캐주얼팬츠 #우먼스  ,"85,095 ~ 93,000원"
284,핀턱 코튼 팬츠 그레이,UNMOLD,2112005,2021S/S, 남 ,100회 이상,,15,,,  #면팬츠 #바지 #면바지 #팬츠 #핀턱팬츠  ,"37,149 ~ 40,600원"
285,렌즈 와펜 11CMPA189A 888 남성 카고팬츠,CP Company,11CMPA189A 888,병행수입, 남 ,,,1,,,  #CP컴퍼니바지 #카고바지 #남성바지 #남자바지 #명품바지 #울산명품관 #명품남성바지  ,"236,800원"
286,렌즈 와펜 11CMPA189A 999 남성 카고팬츠,CP Company,11CMPA189A 999,병행수입, 남 ,,,1,,,  #CP컴퍼니바지 #카고바지 #남성바지 #남자바지 #명품바지 #울산명품관 #명품남성바지  ,"249,400원"
287,리온 팬츠 OUPTK3101-805,ONEILL,OUPTK3101-805,2021F/W, 남 여 ,,,35,,,  #바지 #긴바지 #스웻팬츠 #조거바지 #팬츠  ,"163,785 ~ 179,000원"
288,리온 팬츠 OUPTK3101-195,ONEILL,OUPTK3101-195,2021F/W, 남 여 ,,,39,,,  #긴바지 #스웻팬츠 #바지 #팬츠  ,"163,785 ~ 179,000원"
289,밴딩 컬러 팬츠-머스타드,PAGE,PD21PT05,2021F/W, 여 ,,,6,,,,"89,670 ~ 98,000원"
290,밀라노 레귤러핏 스트레치 코듀로이 팬츠 (챠콜) (37684537),BROOKS BROTHERS,1288998,2021F/W, 남 ,,,12,,,  #남성팬츠 #팬츠 #코듀로이팬츠 #레귤러핏팬츠 #남자바지 #바지 #코듀로이  ,"112,087 ~ 122,500원"
291,702 웜 릴렉스 팬츠 블랙,KULTE,KSS3UPCP702-PBK,2021F/W, 남 ,,,5,,,  #면바지 #팬츠 #남자바지  ,"81,435 ~ 89,000원"
292,Corduroy tapered fit pants_434R57CU882M,Benetton,434R57CU882M,2021F/W, 남 ,,,1,,,,"81,435 ~ 89,000원"
293,Corduroy tapered fit pants_434R57CU8852,Benetton,434R57CU8852,2021F/W, 남 ,,,1,,,,"81,435 ~ 89,000원"
294,HIGH-WAISTED SLIM FLARED PANTS - BEIGE,MMINM,WT21PT015BE01,2021F/W, 여 ,,,11,,,  #하이웨이스트 #슬림핏 #플레어 #부츠컷 #슬림 #긴바지 #베이지  ,"91,774 ~ 100,300원"
295,남성 뒷밴딩 코듀로이 팬츠 MMPTK6011-900,ANTONY MORATO,MMPTK6011-900_G,2021F/W, 남 ,,,0,,,,"142,191 ~ 155,400원"
296,남성 뒷밴딩 코듀로이 팬츠 MMPTK6011-270,ANTONY MORATO,MMPTK6011-270_G,2021F/W, 남 ,,,0,,,,"142,191 ~ 155,400원"
297,플라워 자카드 팬츠 그레이,ELLONARC,EL21FW-PT011,2021F/W, 여 ,,,10,5,후기 2개 보기,,"62,220 ~ 68,000원"
298,CORDUROY WIDE PANTS_PURPLE,PINK PINEAPPLE,m1037_765174,2021F/W, 여 ,,,27,,,  #겨울바지 #코듀로이팬츠 #겨울팬츠 #퍼플팬츠 #보라색바지 #보라색코듀로이바지  ,"72,285 ~ 79,000원"
299,Corduroy Pants,RENEJ,21AWP28,2021F/W, 여 ,,,7,,,,"105,225 ~ 115,000원"
300,[여성용] 와이드 이지팬츠 (코듀로이) 네이비 CW214PT01SNV,CHIQUITA,434847,2021F/W, 여 ,,,6,,,,"87,840 ~ 96,000원"
301,코듀로이 와이드 스트레이트 팬츠_charcoal,HAINT,HLNDP013B,2021F/W, 여 ,300회 이상,,64,4,후기 2개 보기,  #골덴바지 #코듀로이팬츠 #코듀로이 #팬츠 #와이드 #와이드팬츠 #여자코듀로이바지  ,"53,985 ~ 59,000원"
302,Rivet Corduroy Pants_BR,ANEDIT,AN21WB3003BR00,2021F/W, 여 ,,,11,,,  #코듀로이팬츠 #골덴바지 #캐주얼팬츠 #와이드팬츠 #코듀로이 #코튼팬츠 #면바지  ,"99,735 ~ 109,000원"
303,양기모 코듀로이 팬츠 - 베이지,GOSTREET,2021FW,2021F/W, 남 ,,50개 미만,60,4,후기 1개 보기,  #코듀로이팬츠 #면팬츠 #와이드팬츠 #코듀로이 #골덴바지 #캐주얼팬츠 #밴딩팬츠  ,"50,508 ~ 55,200원"
304,스윙 플레어 팬츠 (그린),LEFORONG,FR213PT01GN,2021F/W, 여 ,,,14,,,  #코듀로이 #코듀로이팬츠 #캐주얼팬츠 #골덴바지 #면바지 #코튼팬츠 #긴바지  ,"117,120 ~ 128,000원"
305,코듀로이 패치 팬츠,KELLY DONAHUE,JR21R704,2021F/W, 여 ,,,1,,,  #루즈테이퍼드 #코튼팬츠 #코듀로이 #겨울팬츠 #겨울바지 #팬츠 #코듀로이팬츠  ,"102,480 ~ 112,000원"
306,W11 cotton slim boots cut ivory,THE-ABON,543510,2021F/W, 여 ,,,3,,,,"44,835 ~ 49,000원"
307,베이지팬츠,ONSENNE,ONSPT005,2021F/W, 여 ,,,1,,,  #면바지 #코튼팬츠 #면팬츠 #겨울바지 #캐주얼팬츠 #꾸안꾸  ,"77,775 ~ 85,000원"
308,Corduroy Carrot Pants (Ivory),TAZE,TA21WT2CordPTIV,2021F/W, 여 ,,,0,,,,"191,235 ~ 209,000원"
309,corduroy straight pants (brown),BLANK03,21WTPT001BR,2021F/W, 여 ,,,28,,,  #코듀로이 #골덴바지 #코듀로이팬츠 #면팬츠 #캐주얼팬츠 #스트레이트 #스트레이트핏  ,"107,329 ~ 117,300원"
310,corduroy straight pants (cream),BLANK03,21WTPT001BR,2021F/W, 여 ,,,3,,,  #골덴바지 #캐주얼팬츠 #코듀로이팬츠 #겨울바지 #코듀로이 #스트레이트 #스트레이트핏  ,"107,329 ~ 117,300원"
311,dying straight pants - deep green,BRENDA BRENDEN SEOUL,dying straight pants - deep green,2021F/W, 여 ,,,7,2,후기 1개 보기,  #꾸안꾸  ,"81,435 ~ 89,000원"
312,하이웨스트 트위스트 밴딩 치노 팬츠(카멜),GAHI,HW-TWB02CM,2021F/W, 여 ,,,0,,,  #면바지 #바지 #면팬츠 #캐주얼팬츠 #코튼팬츠 #팬츠 #꾸안꾸  ,"224,175 ~ 245,000원"
313,하이웨스트 트위스트 밴딩 치노 팬츠(블랙),GAHI,HW-TWB02BK,2021F/W, 여 ,,,0,,,,"224,175 ~ 245,000원"
314,세미 부츠컷 코드로이 팬츠_화이트,SIGREAT,SIGW21,2021F/W, 여 ,,,39,,,,"126,270 ~ 138,000원"
315,CANDY PANTS 2 (NAVY),SWEET ONE EIGHTY,m1037_777156,2021F/W, 여 ,,,1,,,  #니트팬츠 #니트바지 #밴딩팬츠 #이지웨어 #원마일웨어  ,"107,970 ~ 118,000원"
316,코튼 코듀로이프레스 플리츠트라우저_블랙,REAPPEAR,RMA3PT002RFLXCO_R00,2021F/W, 여 ,,,3,,,  #코듀로이팬츠 #세미와이드팬츠 #트라우저 #여자겨울바지 #코튼코듀로이팬츠 #여자겨울팬츠 #와이드팬츠  ,"135,420 ~ 148,000원"
317,스탠다드 트라우져,ZHIANMUIN,ZM21FWSTT001,2021F/W, 남 ,,,6,,,  #셀비지 #레귤러 #빅체리 #랩101×에이징씨씨씨 #생지 #꾸안꾸 #어센틱  ,"145,485 ~ 159,000원"
318,Corduroy cabra wide pants_4HCYDF00R393,Benetton,4HCYDF00R393,2021F/W, 여 ,,,5,,,,"57,004 ~ 62,300원"
319,AC 5561 CORDUROY PANTS.IVORY,ARSCONTACT,ARS-CD002,2021F/W, 남 ,,,2,,,,"118,035 ~ 129,000원"
320,Cotton Wide Pants [Brown/Navy],RAAM,RA-PT-2010,2020F/W, 여 ,,,2,,,  #면바지 #코튼팬츠 #바지 #팬츠 #면팬츠 #밴딩팬츠 #와이드팬츠  ,"35,685 ~ 39,000원"
321,코듀로이 와이드핏 리얼배기팬츠 블랙,DEMARC,21FWPT07,2021F/W, 남 ,,,5,,,  #골덴바지 #코듀로이 #코듀로이팬츠 #코튼팬츠 #겨울바지 #밴딩팬츠 #와이드팬츠  ,"74,115 ~ 81,000원"
322,하이라이즈 앵클 타이벨트 코튼 팬츠_블랙,REAPPEAR,RMA3PT004RFLXCO_R00,2021F/W, 여 ,,,3,,,  #꾸안꾸 #코튼팬츠 #면팬츠 #비조팬츠 #핀턱팬츠 #하이웨이스트  ,"144,570 ~ 158,000원"
323,DIEGO CARGO PANTS_NAVY,PUBLICKA X,PXCBPT01_NV,2021F/W, 여 ,,,1,,,  #꾸안꾸 #밴딩팬츠 #트레이닝팬츠 #트레이닝바지 #캐주얼팬츠  ,"140,269 ~ 153,300원"
324,MARION CARGO PANTS_BEIGE,PUBLICKA X,PXCBPT05_BE,2021F/W, 여 ,,,1,,,  #캐주얼팬츠 #체크팬츠 #카고팬츠 #클래식팬츠  ,"121,054 ~ 132,300원"
325,하이웨이스트 코듀로이 크롭 팬츠 민트,RYUL+WAI,FDPTW1421,2021F/W, 여 ,,,68,,,  #코듀로이 #코듀로이팬츠 #테이퍼드 #테이퍼드팬츠 #앵클팬츠 #골프팬츠 #골덴  ,"58,331 ~ 63,750원"
326,코듀로이 와이드 팬츠_아이보리,OOMSTUDIO,OOM_M,2021F/W, 남 ,300회 이상,,62,5,후기 5개 보기,  #OOM #MEN #코듀로이팬츠 #와이드팬츠 #남성팬츠  ,"58,102 ~ 63,500원"
327,Ribbed knit pants (navy),ANDNEEDS,21FW10,2021F/W, 여 ,,,15,,,  #바지 #밴딩팬츠 #슬림팬츠 #니트바지 #니트팬츠 #니트웨어  ,"132,675 ~ 145,000원"
328,컴포 하프밴드 테이퍼드 팬츠 CHB-315MR 네이비,SAINTCREW,CHB-315MR,2022S/S, 남 ,,,8,5,후기 1개 보기,  #바지 #팬츠 #코튼팬츠 #남자바지 #반밴드 #남자바지브랜드 #22S/S컬렉션  ,"54,442 ~ 59,500원"
329,핀턱 스트레치 기모 팬츠,KELLY DONAHUE,JR21R711,2021F/W, 여 ,,,8,,,  #슬림핏 #겨울팬츠 #겨울바지 #밴딩팬츠 #편안한 #팬츠  ,"74,115 ~ 81,000원"
330,Retro Corduroy Pants (Black),JUNECI,JN032,2022S/S, 여 ,,,1,,,  #코듀로이바지 #겨울바지 #골덴바지 #코듀로이 #코듀로이팬츠  ,"132,675 ~ 145,000원"
331,(22SS) DG72210043 1500380 홀덴 스포츠 치노 GREY,GANT,DG72210043b,2021F/W, 여 ,,,0,,,,"162,870 ~ 178,000원"
332,러블리 팬츠 (챠콜),IFG5,PT210908017,2022S/S, 여 ,,,6,5,후기 1개 보기,  #바지 #면바지 #밴딩팬츠 #캐주얼팬츠 #면팬츠 #코튼팬츠 #팬츠  ,"29,737 ~ 32,500원"
333,ADLV LOGO EMBROIDERY WIDE PANTS NAVY,ACME DE LA VIE,ADLV-21SS-PTLEWD-NVY,2021S/S, 남 ,,,2,,,  #와이드슬랙스 #와이드팬츠 #밴딩팬츠 #셋업 #세미와이드 #슬랙스 #바지  ,"90,585 ~ 99,000원"
334,SOFT CARGO PANTS [CREAM],THE SLANTED,2108P1CR,2021F/W, 남 ,,,11,,,  #남성팬츠 #코튼팬츠 #면바지 #와이드팬츠 #남자바지 #카고팬츠 #카고바지  ,"81,435 ~ 89,000원"
335,밑단 변형 와이드 팬츠 크림,NUPER,NPLAZY04,2021F/W, 여 ,,,4,,,  #면바지 #조거팬츠 #면팬츠 #남녀공용팬츠 #출근룩 #와이드 #데일리팬츠  ,"53,985 ~ 59,000원"
336,[CK] 여 아이보리 코듀로이 와이드 팬츠 J217989 ACJ,CALVIN KLEIN JEANS,J217989 ACJ,2021F/W, 여 ,,,23,5,후기 3개 보기,  #코듀로이 #팬츠 #21FW신상품 #캐주얼팬츠 #바지 #와이드 #와이드팬츠  ,"64,000원"
337,Tapered pants_EC,ANEDIT,AN21FT2003EC00,2021F/W, 여 ,,,17,,,  #21FW신상품 #면팬츠 #팬츠 #코튼팬츠 #테이퍼드 #캐주얼팬츠 #데일리팬츠  ,"67,252 ~ 73,500원"
338,SNK PANTS BLACK,BEBOF,BEBOF21AW001,2021F/W, 남 ,,,5,,,  #스탠다드핏 #꾸안꾸 #남성 #와이드팬츠 #남성팬츠 #면바지 #코튼팬츠  ,"145,485 ~ 159,000원"
339,SNK PANTS KHAKI,BEBOF,BEBOF21AW002,2021F/W, 남 ,,,2,,,  #코튼팬츠 #면팬츠 #남성팬츠 #치노팬츠 #면바지 #캐주얼팬츠 #부츠컷  ,"145,485 ~ 159,000원"
340,가먼트 다이 포켓 팬츠 카키,BEBUMS,BMS-03010-GRN,2021F/W, 남 ,100회 이상,,11,5,후기 2개 보기,,"123,708 ~ 135,200원"
341,Wide cropped pants_4DIY55A33100,Benetton,4DIY55A33100,2021F/W, 여 ,,,3,,,,"72,285 ~ 79,000원"
342,코듀로이 더스터 팬츠 (스모그 블랙),YOUNEEDGARMENTS,21fwcdpbk,2021F/W, 남 ,,,8,,,  #루즈핏 #남성팬츠 #21FW신상품 #와이드팬츠 #캐주얼팬츠 #골덴바지 #코듀로이팬츠  ,"127,459 ~ 139,300원"
343,스탠다드 코튼 밴딩 팬츠 (베이지),FFEFF STUDIO,1275820,2021F/W, 남 ,200회 이상,,36,5,후기 2개 보기,  #트라우저 #코튼슬랙스 #정장바지 #가을코디 #가을옷 #면바지 #베이직팬츠  ,"79,788 ~ 87,200원"
344,스트레치 사틴 에고노믹 카고 팬츠 (TOTAL ECLIPSE),CP Company,11CMPA191A005529G888,병행수입, 남 ,,,0,,,  #긴바지 #코튼팬츠 #팬츠 #바지 #카고팬츠 #면팬츠 #캐주얼팬츠  ,"266,784 ~ 277,900원"
345,코듀로이 라운드 팬츠,AIMSWING+8,21FW-PT04,2021F/W, 여 ,,,31,1,후기 1개 보기,  #21F/W선발매 #코듀로이팬츠 #코튼팬츠 #면바지 #팬츠 #와이드팬츠 #스트레이트팬츠  ,"136,335 ~ 149,000원"
346,허리밴딩 스탠다드핏 베이직 면팬츠(카키),GOLDPERCENT,GP,2021F/W, 남 ,,,5,,,,"61,579 ~ 67,300원"
347,[슬로우보이]21FW TAPERED THREE TUCK CORDUROY PANTS CAMEL,BESLOW,SWB21FTATHTUCOCA,2021F/W, 남 ,1.4천 회 이상,50개 미만,121,4.9,후기 72개 보기,  #면바지 #코튼팬츠 #와이드팬츠 #치노팬츠 #코듀로이팬츠 #와이드  ,"46,368 ~ 48,300원"
348,스키니핏 슬림 허리밴딩 카고 카모플라주 면팬츠,GOLDPERCENT,GP,2021F/W, 남 ,,,4,,,  #카모 #카모플라쥬 #카모팬츠 #치노팬츠 #팬츠 #밴딩팬츠  ,"68,442 ~ 74,800원"
349,PT13CO05,GREYYANG,PT13CO05,2021F/W, 여 ,,,2,,,,"162,240 ~ 169,000원"
350,SIDE LINE COTTON PANTS_Ivory,QUAFE,769478,2021F/W, 여 ,,,23,,,,"108,885 ~ 119,000원"
351,Skater Boy Pants Skyblue,SURFNTURF,SBPSB,2021S/S, 남 ,200회 이상,,17,5,후기 2개 보기,  #긴바지 #팬츠 #면바지 #코튼팬츠 #와이드 #와이드팬츠 #치노팬츠  ,"81,435 ~ 89,000원"
352,OFFICE TREKKING PANTS (NAVY),OVERCAST,OCP01L019,2021F/W, 남 ,,,4,,,,"102,571 ~ 112,100원"
353,tapered turn-up PT-black,LING SEOUL,버닝PT-블랙,2021F/W, 여 ,,,8,,,,"69,448 ~ 75,900원"
354,cotton pintuck PT-black,LING SEOUL,투턱PT-블랙,2021F/W, 여 ,,,5,,,,"84,546 ~ 92,400원"
355,M490 hit cotton wide pants black,THE-ABON,516862,2021F/W, 남 ,,,12,,,,"50,325 ~ 55,000원"
356,M508 corduroy wide pants black,THE-ABON,516865,2021F/W, 남 ,,,3,,,,"53,985 ~ 59,000원"
357,M456 banding cotton pants charcoal,THE-ABON,516868,2021F/W, 남 ,,,4,,,,"53,985 ~ 59,000원"
358,M456 banding cotton pants navy,THE-ABON,516869,2021F/W, 남 ,,,4,,,,"53,985 ~ 59,000원"
359,M490 hit cotton wide pants natual,THE-ABON,516914,2021F/W, 남 ,,,8,,,,"50,325 ~ 55,000원"
360,어스 코듀로이 밴딩 팬츠 카키 WSLP9102,UNDERBASE,2179283,2021F/W, 남 ,900회 이상,50개 이상,166,4.8,후기 40개 보기,  #코듀로이 #코듀로이팬츠 #밴딩팬츠 #팬츠  ,"30,286 ~ 33,100원"
361,21FW 슬림핏 TAHOMA 소프트워시드 치노팬츠(TC),GIANNI LUPO,TAHOMA_TC,2021F/W, 남 ,,,1,,,  #남성팬츠 #팬츠 #바지 #긴바지 #면바지 #캐주얼팬츠 #코튼팬츠  ,"123,525 ~ 135,000원"
362,글랙 서비스 팬츠 (TAUPE),GLACK,1967129,2021F/W, 남 ,200회 이상,,43,4.6,후기 5개 보기,  #면팬츠 #코튼팬츠 #캐주얼팬츠 #팬츠 #와이드팬츠 #와이드  ,"48,586 ~ 53,100원"
363,21FW 슬림캐롯핏 FJ3279 워싱 코듀로이 카고팬츠(CM),GIANNI LUPO,FJ3279CM,2021F/W, 남 ,,,4,,,  #코튼팬츠 #카고팬츠 #코듀로이 #코듀로이팬츠 #밴딩팬츠 #캐주얼팬츠 #카고바지  ,"135,420 ~ 148,000원"
364,코듀로이 부츠컷 팬츠_핑크,JUNEJUNE SPACE,WJ1F0-CBPT010,2021F/W, 여 ,,,107,5,후기 4개 보기,  #밴딩바지 #캐주얼팬츠 #와이드팬츠 #바지 #밴딩팬츠 #트레이닝팬츠 #팬츠  ,"75,579 ~ 82,600원"
365,코듀로이 부츠컷 팬츠_브라운,JUNEJUNE SPACE,WJ1F0-CBPT012,2021F/W, 여 ,,,51,5,후기 1개 보기,  #밴딩바지 #캐주얼팬츠 #와이드팬츠 #바지 #밴딩팬츠 #트레이닝팬츠 #팬츠  ,"75,579 ~ 82,600원"
366,SEASIDE CORDUROY PANTS (DOWNTOWN BROWN),BIGWAVE COLLECTIVE,852014,2021F/W, 남 ,,,25,4.5,후기 2개 보기,  #캐주얼팬츠 #치노팬츠 #코듀로이팬츠  ,"65,148 ~ 71,200원"
367,TONE PANTS (BEIGE),KOYU,TONE1,2021F/W, 남 ,,,23,5,후기 1개 보기,  #면팬츠 #치노팬츠 #루즈핏 #와이드팬츠 #오버핏 #시티보이 #나일론팬츠  ,"127,185 ~ 139,000원"
368,LP21 CODUROY LIP PANTS (LIGHT KHAKI),LUONEER,1768920,2021F/W, 남 ,300회 이상,,87,4.6,후기 12개 보기,  #코튼팬츠 #코듀로이 #와이드 #팬츠 #긴바지  ,"69,174 ~ 75,600원"
369,LP21 CODUROY LIP PANTS (NAVY),LUONEER,1768920,2021F/W, 남 ,200회 이상,,47,4.6,후기 12개 보기,  #와이드 #캐주얼팬츠 #면바지 #코튼팬츠 #남성팬츠 #긴바지 #와이드팬츠  ,"69,174 ~ 75,600원"
370,Cotton Baggy Pants [Navy/Khaki],RAAM,RA-PT-20003,, 여 ,,,7,,,  #면바지 #긴바지 #밴딩팬츠 #면팬츠 #팬츠 #코튼팬츠  ,"35,685 ~ 39,000원"
371,자이언트핏 코듀로이 팬츠(카키),TAKEASY,T21PT029,2021F/W, 남 ,500회 이상,50개 미만,70,4.8,후기 44개 보기,,"29,280 ~ 32,000원"
372,로고 테이핑 스웻 팬츠 ( 아이보리 ),OBJECTFUNK,SS007,2021F/W, 남 ,,,11,,,  #코튼팬츠 #밴딩팬츠 #긴바지 #로고팬츠 #힙합 #스트릿 #스트릿브랜드  ,"45,024 ~ 46,900원"
373,로고 테이핑 스웻 팬츠 ( 브라운 ),OBJECTFUNK,ss008,2021F/W, 남 ,,,12,,,  #밴딩팬츠 #조거팬츠 #힙합 #남성팬츠 #긴바지 #코튼팬츠 #팬츠  ,"45,024 ~ 46,900원"
374,Luster Semi Wide Banding Pant[Charcoal],LE SOLEIL MATINEE,LSM21FPT010,2021F/W, 여 ,,,15,,,  #바지 #팬츠 #밴딩팬츠 #와이드팬츠 #코튼팬츠 #츄리닝 #츄리닝바지  ,"62,164 ~ 67,940원"
