,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
536,우븐 이지 쇼츠 (스카이),CHUCK,CEUCTUHPSHSK,2021S/S, 남 ,,,71,,,  #숏팬츠 #팬츠 #남자반바지 #밴딩팬츠 #캐주얼팬츠 #쇼츠 #반바지추천  ,"25,900원"
537,Bear Patch Cotton Half Pants_Beige,APIECEOFCAKE,APOGSMCPN01BE,2021S/S, 남 여 ,100회 이상,50개 미만,150,5,후기 9개 보기,  #면바지 #코튼팬츠 #팬츠 #여름바지 #반바지 #곰돌이  ,"41,632 ~ 45,500원"
538,테크 플리스 남자 반바지 트레이닝 팬츠 CU4503-010,NIKE,14039525,병행수입, 남 ,,,26,4,후기 1개 보기,  #나이키반바지 #남자반바지 #츄리닝반바지 #트레이닝팬츠 #운동바지 #쇼츠 #스포츠브랜드위크  ,"89,000원"
539,여성 골지 니트 4부 반바지,DESCENTE,SN122YKH22,2021S/S, 여 ,,,35,,,,"81,435 ~ 89,000원"
540,NBNVC2L023 / [NB X SNOOPY] UNI 우븐 반바지 (5부) (CREAM),NEW BALANCE,NBNVC2L023_64,2022S/S, 남 여 ,400회 이상,,134,4.7,후기 7개 보기,  #뉴발란스×스누피  ,"73,108 ~ 79,900원"
541,SHORTS,ADIDAS,CC142,, 남 ,,,21,,,,"53,985 ~ 59,000원"
542,4부 베이직 숏츠 블루 (UN221CHP64),UMBRO,UN221CHP64_CBL,2022S/S, 남 ,,,32,5,후기 6개 보기,,"63,135 ~ 69,000원"
543,FREE WEATHER 밴딩 쇼츠 (Green),HIDEOUT,2367575,2022S/S, 남 ,,,17,,,  #밴딩팬츠 #쇼츠 #남자반바지 #하프팬츠 #반바지추천 #밴딩반바지  ,"44,194 ~ 48,300원"
544,[패키지] 유틸리티 5인치 팬츠 MSP901 / 4color set,MINIMALPROJECT,MSP901SET,2022S/S, 남 ,400회 이상,,18,,,  #남자반바지 #숏팬츠 #여름바지 #쇼츠 #팬츠 #쇼츠팬츠 #패키지  ,"57,462 ~ 62,800원"
545,RLJP1001 오발 자수 로고 트레이닝 쇼츠 - 그레이,ROYALLIFE,RLJP1001GY,2022S/S, 여 ,,,49,,,  #쇼츠 #반바지 #숏팬츠 #트레이닝팬츠 #셋업 #숏바지  ,"27,695 ~ 29,000원"
546,NS6NN06B 반다나 쇼츠,THE NORTH FACE,NS6NN06B,2022S/S, 남 여 ,,,11,5,후기 5개 보기,  #남자반바지 #밴딩팬츠 #페이즐리 #여자반바지 #남자여름바지 #여자여름바지 #셋업  ,"67,900 ~ 71,100원"
547,드라이핏 아카데미 21 남성 반바지 트레이닝 쇼츠 블랙 CW6107-013,NIKE,14044208,병행수입, 남 ,,50개 미만,45,4.9,후기 9개 보기,  #나이키반바지 #남자반바지 #츄리닝반바지 #트레이닝팬츠 #운동바지 #쇼츠  ,"32,000원"
548,Jersey Boxer Shorts Black,SCULPTOR,SC21A414BK,2021F/W, 남 ,800회 이상,50개 미만,843,4.9,후기 20개 보기,  #반바지 #트레이닝반바지 #셋업 #숏팬츠 #밴딩반바지 #밴딩팬츠 #바지  ,"37,632 ~ 39,200원"
549,HF-314 Heavy Fleece Short Shorts ASH,LOS ANGELES APPAREL,RZSR01172,2021S/S, 여 ,,,17,,,  #반바지추천 #플리스바지 #플리스 #여성바지  ,"44,835 ~ 49,000원"
550,레트로 스타일 에어로고 프렌치테리 남자 반바지 쇼츠 DA0188-010,NIKE,14582167,병행수입, 남 ,,,11,,,  #나이키반바지 #남자반바지 #츄리닝반바지 #트레이닝팬츠 #운동바지 #쇼츠  ,"85,000원"
551,테크플리스 반바지 남자 트레이닝 쇼츠 CU4503-063,NIKE,14582179,병행수입, 남 ,,,28,,,  #나이키반바지 #남자반바지 #츄리닝반바지 #트레이닝팬츠 #운동바지 #쇼츠 #스포츠브랜드위크  ,"89,900원"
552,스퀘어 체크 원턱 와이드 쇼츠 (모스 그린),MMGL,P1MMP57M,2022S/S, 남 ,400회 이상,,148,4.9,후기 29개 보기,  #반바지추천 #반바지 #쇼츠 #하프팬츠 #숏팬츠 #셋업 #반바지셋업  ,"72,285 ~ 79,000원"
553,클럽 로고 스웻 쇼츠 라이트 멜란지,NEIKIDNIS,NB22UHP010,2022S/S, 남 여 ,200회 이상,50개 미만,164,4.7,후기 6개 보기,  #트레이닝바지 #팬츠 #바지 #트레이닝팬츠 #반바지 #쇼츠  ,"48,586 ~ 53,100원"
554,AF574PS184_Logo Patch Shorts Pants_Cream,WICK,11901,2021F/W, 남 여 ,,,78,5,후기 4개 보기,,"18,117 ~ 19,800원"
555,린넨 뒷 포켓 숏 팬츠 (MOBBSL18M7),MARIE CLAIRE,MOBBSL18M7,2021F/W, 여 ,,,46,5,후기 3개 보기,  #밴딩팬츠 #캐주얼팬츠 #쇼트팬츠 #반바지 #숏팬츠 #린넨반바지 #여름바지  ,"22,875 ~ 25,000원"
556,2ND STITCH DENIM SHORT PANTS,NAMERCLOTHING,NC2002SO01BL,, 남 ,,,13,,,,"108,885 ~ 119,000원"
557,마카씸볼 셋업 반바지(7.5) NY (Black),MLB,3ASMS0223-50BKS,2022S/S, 남 여 ,,,76,,,  #바지 #반바지 #팬츠 #숏팬츠 #쇼츠 #반바지추천 #셋업  ,"72,285 ~ 79,000원"
558,N222UHP960 브래비 유니 트레이닝 하프 팬츠 CARBON BLACK,NATIONALGEOGRAPHIC,1431951,2022S/S, 남 ,200회 이상,,54,5,후기 6개 보기,  #22S/S컬렉션 #트레이닝팬츠 #하프팬츠 #팬츠 #밴딩팬츠 #숏팬츠 #밴딩반바지 #원마일웨어컬렉션  ,"59,685 ~ 69,000원"
559,유틸리티 우븐 쇼츠 - 베이지 / 933165-02,PUMA,933165-02,2022S/S, 남 ,200회 이상,,11,5,후기 6개 보기,  #유틸리티 #푸마유틸리티 #푸마우븐팬츠 #푸마반바지 #유틸리티쇼츠 #숏팬츠  ,"49,900원"
560,베이직 스몰로고 하프팬츠 NY (Pink),MLB,3ASPB0123-50PKS,2022S/S, 남 여 ,,,53,4.8,후기 9개 보기,  #바지 #팬츠 #반바지 #숏팬츠 #쇼츠 #반바지추천  ,"63,135 ~ 69,000원"
561,AA라인 저지 여성 여자 반바지 그레이 DA0806-091,NIKE,14751116,병행수입, 여 ,,,23,,,,"39,900원"
562,와플 스웻 쇼츠 네이비,FALLETT,FA2202SO03NA,2022S/S, 남 ,,,26,4,후기 1개 보기,  #반바지 #팬츠 #숏팬츠 #쇼츠 #스웻팬츠 #셋업 #로고 #썸머컬렉션  ,"43,188 ~ 47,200원"
563,OVERDYED CHINO SHORT CHARCOAL(MG2CMMPA63A),MAHAGRID,MG2CMMPA63ACH,2022S/S, 남 여 ,200회 이상,,59,,,  #하프팬츠 #숏바지 #바지 #반바지 #쇼츠 #숏팬츠 #남자반바지  ,"60,672 ~ 63,200원"
564,PLAY 루즈핏 반바지 _N222TP010P,NBA,N222TP010P-BLK,2022S/S, 남 ,,,19,5,후기 1개 보기,  #하프팬츠 #밴딩반바지 #반바지추천 #커플반바지 #반바지 #트레이닝팬츠  ,"44,835 ~ 49,000원"
565,NOI645 핀턱 버뮤다 팬츠 (그린),NOIAGO,NOI645,2022S/S, 여 ,,,23,5,후기 1개 보기,  #버뮤다팬츠 #쇼츠 #쇼츠팬츠 #하프팬츠 #팬츠 #버뮤다  ,"38,064 ~ 41,600원"
566,MATIN SYMBOL HALF SWEATPANTS IN CHARCOAL,MATIN KIM,MK2213PT024U0CH,2022S/S, 남 ,,,11,,,,"64,233 ~ 70,200원"
567,기어 쉘 쇼츠 Mocha,GRAMICCI,GUP-21S040,, 남 ,,,23,5,후기 2개 보기,  #반바지 #여름바지 #밴딩반바지 #쇼츠팬츠 #숏팬츠  ,"57,004 ~ 62,300원"
568,벨트 원턱 와이드 슬랙스 샌드베이지,BY.L,벨트 원턱 와이드 슬랙스 샌드베이지,2021S/S, 남 ,500회 이상,,69,4.8,후기 10개 보기,  #밴딩슬랙스 #슬랙스 #와이드팬츠 #와이드슬랙스 #세미와이드슬랙스 #벨트슬랙스 #원턱슬랙스  ,"57,828 ~ 63,200원"
569,라이트 굿핏 히든 밴딩 슬랙스_CHARCOAL,THEY,00000388,2022S/S, 남 ,,,8,5,후기 8개 보기,  #테이퍼드핏 #슬랙스팬츠 #슬랙스 #남자슬랙스 #정장바지 #수트팬츠 #셋업  ,"31,933 ~ 34,900원"
570,[BELT SET] EXCLUSIVE PAISLEY JACQUARD WIDE SLACKS_BLACK,TRIP LE SENS,TLS20FW109,2020F/W, 남 ,100회 이상,,31,5,후기 11개 보기,  #와이드팬츠 #와이드슬랙스 #정장바지 #수트팬츠 #벨트슬랙스 #겨울슬랙스  ,"83,712 ~ 87,200원"
571,사이드 벤트 아일렛 스트레이트 핏 슬랙스 블랙,SSY,ssy22ss-pants01,2022S/S, 남 ,,,89,4.9,후기 7개 보기,  #남자슬랙스 #세미와이드슬랙스 #세미와이드 #부츠컷 #부츠컷팬츠 #트임슬랙스 #레귤러핏 #22S/S컬렉션  ,"60,756 ~ 66,400원"
572,남성 슈퍼웜  4단계 기장 팬츠_ZA4PT101_NV,210EDIT,ZA4PT101,2020F/W, 남 ,200회 이상,50개 이상,67,4.8,후기 67개 보기,  #남자팬츠 #남성슬랙스 #남성팬츠 #남자슬랙스 #슬림슬랙스 #슬림핏슬랙스 #테이퍼드팬츠  ,"41,083 ~ 44,900원"
573,KEY CHAIN TROUSERS / BLACK HIDDEN STRIPE,BRUANT,BPT22101A,2022S/S, 남 ,,,2,,,,"217,770 ~ 238,000원"
574,어워드 플리츠 와이드 슬랙스 브라운,LMOOD,LMDPT001BN,ALLALL, 남 ,300회 이상,50개 미만,180,4.8,후기 71개 보기,  #와이드 #여름슬랙스 #여름바지 #정장바지 #일자 #10부 #세미와이드  ,"65,281 ~ 80,100원"
575,2-핀턱 와이드 슬랙스 차콜,MARBETE,087,2021S/S, 남 ,500회 이상,,86,4.3,후기 4개 보기,  #슬랙스팬츠 #남자슬랙스 #남성슬랙스 #남자바지 #와이드슬랙스  ,"44,928 ~ 46,800원"
576,릴렉스 테이퍼드핏 크롭 슬렉스 [아이리쉬 베이지],COMMON STANDARD,03655,2020S/S, 남 ,300회 이상,,54,4.4,후기 11개 보기,  #베이지  ,"56,730 ~ 62,000원"
577,[울 블렌디드] 블랙 밴딩 슬랙스_릴랙스핏 (421Y21BY35),8SECONDS,421Y21BY35,2021F/W, 남 ,,50개 미만,65,4.8,후기 4개 보기,  #421Y21BY35  ,"24,950원"
578,버닝 세미 와이드 슬랙스(블랙),PUBLIC ICON,P1005,2019S/S, 남 ,500회 이상,,56,4.6,후기 14개 보기,  #수트팬츠 #슬랙스 #슬랙스팬츠 #와이드슬랙스  ,"23,779 ~ 24,900원"
579,[웜업 슬랙스] 아이보리 기모 밴딩 릴랙스 슬랙스 (420Y21CY20),8SECONDS,420Y21CY20,2020F/W, 남 ,,,51,5,후기 12개 보기,  #420Y21CY20 #바지 #단품  ,"24,950원"
580,온라인] 셋업 투턱밴딩 팬츠[뉴스탠다드]_M224MPT981M,T.I FOR MEN,M224MPT981M,2022S/S, 남 ,,,4,,,  #T.IFORMEN티아이포맨팬츠바지  ,"81,435 ~ 89,000원"
581,클래식 수트 팬츠 베이지,STAN ARD,SMOMSP01A,2020F/W, 남 ,,,21,5,후기 4개 보기,  #바지 #팬츠 #수트 #셋업 #정장 #정장바지 #슬랙스  ,"23,698 ~ 25,900원"
582,애쉬 사이드 버튼 원턱 릴렉스 슬랙스 (210721BY94),8SECONDS,210721BY94,2020F/W, 남 ,1.2천 회 이상,,52,4.6,후기 5개 보기,  #바지단품 #210721BY94  ,"22,950원"
583,벨트 투 턱 페이즐리 와이드 슬랙스 베이지,SECONDMONO,COOSPT176BEIGE,2021S/S, 남 ,400회 이상,50개 미만,82,4.3,후기 28개 보기,  #슬랙스 #페이즐리 #셋업 #와이드팬츠 #패턴바지 #캐주얼팬츠 #스트레이트  ,"43,188 ~ 47,200원"
584,남성 프리덤 슬림 4단계 기장 팬츠_ZA5PT01_BE,210EDIT,ZA5PT01,2020F/W, 남 ,,50개 미만,41,4.8,후기 46개 보기,  #베이직팬츠 #남성팬츠 #슬랙스팬츠 #슬림핏 #슬림핏팬츠 #슬림핏슬랙스 #사계절슬랙스  ,"40,014 ~ 41,900원"
585,와이드린넨데님 LINEN WIDE FIT DENIM,FIELDWORKER,W4A44QDDP107,2022S/S, 남 ,,,19,5,후기 1개 보기,,"54,808 ~ 59,900원"
586,[CONA 9390] 커버밴드 스티치 와이드루즈 데님 팬츠 (블랙),MILLIONCOR,974436,2022S/S, 여 ,1.5천 회 이상,50개 미만,337,4.6,후기 9개 보기,  #데님 #데님팬츠 #와이드팬츠 #와이드 #바지 #스티치 #스티치팬츠  ,"54,351 ~ 59,400원"
587,레스트풀 코튼 팬츠 남색 BJLP4449,PERSTEP,2169346,2021F/W, 남 ,300회 이상,50개 미만,59,4.8,후기 188개 보기,  #면바지 #카고팬츠 #21FW신상품 #와이드 #바지  ,"35,319 ~ 38,600원"
588,절개 코듀로이 와이드 팬츠(GRAY),TRILLION,TR21PT01,2021F/W, 남 ,1.4천 회 이상,50개 이상,375,4.8,후기 54개 보기,  #밴딩팬츠 #면팬츠 #코튼팬츠 #캐주얼팬츠 #긴바지 #골덴 #슬랙스  ,"35,685 ~ 39,000원"
589,트위스트 카고 팬츠-블랙,OY,트위스트 카고 팬츠-블랙,2021F/W, 남 ,200회 이상,,60,5,후기 3개 보기,  #코튼팬츠 #밴딩팬츠 #면바지 #캐주얼팬츠 #OY  ,"89,670 ~ 98,000원"
590,와이드 무릎 절개 다트 팬츠,Gachi.,HG1SPT12BE,2021F/W, 남 ,700회 이상,50개 미만,195,4.7,후기 11개 보기,  #캐주얼팬츠 #코튼팬츠 #배기팬츠 #패밀리세일 #하루특가 #봄신상  ,"58,926 ~ 64,400원"
591,로우 세미 와이드 코튼팬츠 카키 HOLP5137,DYCLEZ,1887206,2020S/S, 남 ,100회 이상,50개 미만,47,4.7,후기 53개 보기,  #베이직팬츠 #세미와이드팬츠 #세미와이드핏 #코튼팬츠 #팬츠  ,"27,907 ~ 30,500원"
592,NOI313 부츠컷 와이드 슬랙스 (그레이),NOIAGO,NOI313,2021S/S, 여 ,800회 이상,50개 이상,344,4.8,후기 31개 보기,  #슬랙스 #와이드 #와이드슬랙스 #팬츠 #부츠컷 #부츠컷슬랙스  ,"39,528 ~ 43,200원"
593,(올시즌) 올시즌 테이퍼드 리벳 팬츠 네이비,DIMITRI BLACK,ALLSEASON,2021ALL, 남 ,300회 이상,50개 미만,65,4.9,후기 66개 보기,  #슬랙스 #면바지 #수트 #테이퍼드핏 #치노팬츠 #캐주얼정장 #우븐팬츠 #올시즌아이템  ,"40,680 ~ 44,460원"
594,111501 쿨 슬림 슬랙스 (10111501),CONCEPTS1ONE,1420705,2021S/S, 남 ,3천 회 이상,50개 이상,93,4.9,후기 41개 보기,  #여름슬랙스 #슬림슬랙스 #슬랙스팬츠 #정장바지 #남자슬랙스 #슬랙스  ,"22,080 ~ 23,000원"
595,벨트 원 턱 벌룬핏 크롭 슬랙스 COOSPT174L.BROWN,COSTUME O’CLOCK,COOSPT174L.BROWN,2021F/W, 남 ,400회 이상,50개 미만,190,4.7,후기 102개 보기,  #와이드팬츠 #밴딩슬랙스 #출근룩 #정장팬츠 #벌룬핏 #미니멀 #21F/W컬렉션  ,"43,920 ~ 48,000원"
596,레트로 와이드 대디 슬렉스 -회색,EASY NO EASY,enoe67,2022S/S, 여 ,,,57,4.5,후기 2개 보기,  #남자바지 #와이드슬랙스 #남자슬랙스 #와이드팬츠 #슬랙스 #캐주얼팬츠 #세미와이드  ,"43,188 ~ 47,200원"
597,어워드 플리츠 와이드 슬랙스 탄,LMOOD,LMDPT001TN,ALLALL, 남 ,600회 이상,50개 미만,142,4.8,후기 71개 보기,  #여름바지 #여름슬랙스 #정장바지 #와이드 #일자 #10부 #세미와이드  ,"65,281 ~ 80,100원"
598,여성 쿨텐션 밴딩 팬츠_EPC2PT2351BK,PROJECTM,EPC2PT2351BK,2022S/S, 여 ,,,22,5,후기 1개 보기,,"18,208 ~ 19,900원"
599,[웜업슬랙스] 베이지 기모 헤링본 슬랙스_세미와이드핏 (421X21LY5A),8SECONDS,421X21LY5A,2021F/W, 남 ,1.6천 회 이상,50개 이상,115,4.6,후기 24개 보기,  #421X21LY5A  ,"24,950원"
600,Side Tuck Slacks Pants [Beige],XERO,2021F37,2021F/W, 남 ,100회 이상,50개 미만,93,4.5,후기 17개 보기,  #와이드팬츠 #슬랙스 #밴딩슬랙스 #와이드슬랙스 #팬츠 #턱팬츠 #슬랙스팬츠  ,"32,025 ~ 35,000원"
601,세미와이드 원턱 울 슬랙스 [BLACK],INTERSECTION,IS1SPT002BK,2021F/W, 남 ,500회 이상,50개 이상,191,4.9,후기 24개 보기,  #슬랙스 #바지 #팬츠 #원턱팬츠 #셋업 #셋업바지  ,"126,270 ~ 138,000원"
602,블랙 리넨 라이크 슬랙스_슬림핏 (422321GY65),8SECONDS,422321GY65,2022S/S, 남 ,,,11,,,,"34,464 ~ 35,900원"
603,쿨맥스 스판 4단계 기장 팬츠_ZA2PT031_BL,210EDIT,ZA2PT031,2021S/S, 남 ,200회 이상,50개 미만,35,4.8,후기 298개 보기,  #슬랙스팬츠 #슬랙스 #남자바지 #정장바지 #남자슬랙스 #퍼펙트슬랙스 #남자여름슬랙스  ,"38,338 ~ 41,900원"
604,22SS 와펜 트레이닝 팬츠 그레이 761564551 V0M64,STONE ISLAND,2891052,병행수입, 남 ,,,1,,,,"450,450원"
605,스톤워싱데미지와이드데님 STONE WASHING DAMAGE WIDE FIT DENIM,FIELDWORKER,W4A44QDDP104,2022S/S, 남 ,,,16,5,후기 2개 보기,,"63,958 ~ 69,900원"
606,DICE PANTS (CHARCOAL),WKNDRS,WK22SSPT12CC,2022S/S, 남 여 ,2.5천 회 이상,50개 이상,661,4.7,후기 27개 보기,  #바지 #팬츠 #스웻팬츠 #조거팬츠 #와이드팬츠 #트레이닝복 #스웨트팬츠  ,"105,910 ~ 119,000원"
607,[X MUZIKTIGER] Cotton Baloon Pants_QUPNX22801BEX,LUCKYMARCHE,QUPNX22801BEX,2021F/W, 여 ,,,4,5,후기 1개 보기,  #LU #무직타이거  ,"118,035 ~ 129,000원"
608,투턱라인 팬츠 블랙 JULP6166,PUNCHLINE,1903386,2020S/S, 남 ,,,20,4.5,후기 21개 보기,  #면바지 #밴딩팬츠 #코튼팬츠 #크롭팬츠 #팬츠  ,"25,800원"
609,팬츠 코듀로이 20FW Black,GRAMICCI,GMP-20F018,500회이상, 남 ,500회 이상,50개 미만,54,4.7,후기 87개 보기,  #그라미치팬츠 #밴딩바지 #면바지 #밴딩팬츠 #코듀로이팬츠  ,"88,480 ~ 96,700원"
610,Easy Pant Blue,THISISNEVERTHAT,TN221WPACP01BL,2022S/S, 남 여 ,600회 이상,50개 미만,140,4.7,후기 104개 보기,  #면바지 #바지 #치노팬츠 #면팬츠 #밴딩팬츠 #코튼팬츠  ,"68,352 ~ 71,200원"
611,럼블 코듀로이 팬츠 베이지 CJLP7349,WV PROJECT,1856779,2019F/W, 남 ,,,169,4.5,후기 126개 보기,  #골덴 #코듀로이 #코듀로이팬츠 #코튼팬츠 #팬츠 #베이지  ,"24,613 ~ 26,900원"
612,테리 쇼츠 TERRY SHORTS,GOLA,WGLA6QDHPZ01,2022S/S, 남 ,,,4,,,,"45,658 ~ 49,900원"
613,라벨 카고 쇼츠팬츠 (그레이),AKECII,AKC-SS20-P02-GR,2020S/S, 남 ,,,40,5,후기 2개 보기,  #건빵 #반바지 #오버사이즈 #오버핏  ,"39,711 ~ 43,400원"
614,SP081_와이드 투턱 쇼츠_블랙,URBANDTYPE,SP081,2021S/S, 남 ,,,61,5,후기 1개 보기,  #여름바지 #반바지 #스탠다드핏 #숏팬츠 #바지 #팬츠  ,"39,441 ~ 41,300원"
615,NN 쇼츠 Dark Brown,GRAMICCI,1245-NOJ,ALLS/S, 남 ,700회 이상,,17,4.7,후기 260개 보기,,"65,148 ~ 71,200원"
616,J레터링밴디드버뮤다팬츠 JVPT323K,JUCYJUDY,JVPT323K,2021S/S, 여 ,400회 이상,,28,,,  #팬츠 #버뮤다팬츠 #하프팬츠 #레터링팬츠 #반바지 #여름바지 #밴딩팬츠  ,"51,304 ~ 56,070원"
617,NYLON SHORTS,POLLUTION,PSRBM-PT019-BEIGE,2021S/S, 남 ,,,19,5,후기 2개 보기,  #반바지 #바지 #팬츠 #숏바지 #쇼츠  ,"32,640 ~ 34,000원"
618,NYLON SHORTS,POLLUTION,PSRBM-PT019-NAVY,2021S/S, 남 ,200회 이상,,35,5,후기 2개 보기,  #반바지 #바지 #팬츠 #숏바지 #쇼츠  ,"32,640 ~ 34,000원"
619,3/4 fatigue string shorts -black-,SWELLMOB,swellmob 3,, 남 ,,,7,,,  #퍼티그쇼츠 #FATIGUE #SHORTS  ,"43,260원"
620,언밸런스 디스트로이드 숏팬츠 C218JP002-WT,CHOUETTE SAPE,C218JP002-WT,, 여 ,,,48,,,  #데님 #핫팬츠 #SHORTPANTS  ,"28,914 ~ 31,600원"
621,NCU 쇼츠 에크루,NORDICISLAND,N_PT_0002EC,, 남 ,,,17,,,  #스웻 #스웻팬츠 #츄리닝 #츄리닝바지 #트레이닝팬츠  ,"32,940 ~ 36,000원"
622,14s 워크 카고 숏팬츠 베이지 CHSP5062,DYCLEZ,1776110,2019S/S, 남 ,,,47,4.4,후기 36개 보기,  #반바지 #쇼트팬츠 #숏팬츠 #카고반바지 #카고숏팬츠  ,"26,443 ~ 28,900원"
623,UA 트윌 밴딩 반바지 민트,UNI APPAREL,ua_19ss_tw_bd_sh_mt,2019S/S, 남 ,200회 이상,,27,4.6,"후기 4,424개 보기",  #면반바지 #반바지 #밴딩 #밴딩반바지 #밴딩쇼츠 #밴딩숏츠 #쇼츠  ,"17,293 ~ 18,900원"
624,데우스 숏팬츠 베이지 STSP6519,EZKATON,1780302,2019S/S, 남 ,,,8,4.5,후기 4개 보기,  #반바지 #밴딩팬츠 #쇼트팬츠 #숏팬츠 #체크숏팬츠  ,"19,032 ~ 20,800원"
625,PB19021020-GUY 유틸리티 반바지-GREEN,PUBLISH,PB19021020,2019S/S, 남 ,,,21,5,후기 3개 보기,,"42,720 ~ 44,500원"
626,베이 쇼츠 - 라이트 레트로,DR.DENIM,3376,2019S/S, 남 ,,,27,,,  #남자쇼츠 #데님반바지 #반바지 #여름반바지 #여름쇼츠  ,"28,000원"
627,여성 메쉬 쭈리 반바지-JCZG2568E0B,CHASECULT,JCZG2568E0B,, 여 ,,,22,4,후기 1개 보기,,"9,504 ~ 9,900원"
628,칼하트 셀폰 워크 숏팬츠 라이트브라운 / B144-LBR,CARHARTT,B144-LBR,병행수입, 남 ,400회 이상,,46,4.6,후기 8개 보기,,"47,900원"
629,W 랩 쇼츠 W WRAP SHORTS,GOLA,WGLA6QDHPZ07,2022S/S, 여 ,,,1,,,,"45,658 ~ 49,900원"
630,Stitch Shorts(NAVY),MAINBOOTH,1047296,, 여 ,,,60,4,후기 2개 보기,  #바지 #반바지 #밴딩 #밴딩반바지 #밴딩쇼츠 #밴딩숏츠 #쇼츠  ,"24,500원"
631,Mona st mtr banding 1/2 slacks (Black),THE-ABON,1656569,2018S/S, 남 ,,,5,,,  #바지 #밴딩 #슬랙스 #슬림  ,"26,535 ~ 29,000원"
632,MAN BELTED LINEN SHORTS (NAVY),SALON DE SEOUL,SMPT-18211,, 남 ,,,17,5,후기 1개 보기,,"48,861 ~ 53,400원"
633,WAIST BAND HALF DENIM,GOZER,GOZER18SS021,, 남 ,,,21,4.8,후기 6개 보기,  #데님 #반바지 #청반바지  ,"76,860 ~ 84,000원"
634,EV Denim Half Pants (Black),EIGHTVOLUME,ev514,, 남 ,,,4,5,후기 2개 보기,  #검정반바지 #데님반바지 #반바지 #블랙반바지  ,"19,215 ~ 21,000원"
635,CP-H723 밴딩 커팅 하프 팬츠_MU,HALBKREIS,CP-H723_MU,, 남 ,,,26,4.8,후기 12개 보기,  #반바지 #밴딩 #밴딩반바지 #밴딩쇼츠 #밴딩숏츠 #쇼츠 #숏  ,"15,463 ~ 16,900원"
636,LSA NYLON BAND SHORTS OLIVE GREEN,LAYER UNION,19SS204OG,2019S/S, 남 ,,,14,5,후기 5개 보기,  #바지 #반바지 #밴딩 #밴딩반바지 #밴딩쇼츠 #밴딩숏츠 #쇼츠  ,"26,901 ~ 29,400원"
637,윌리암 쇼츠 - 트럼펫 온 카키 / 네이비,DR.DENIM,041,, 남 ,,,7,,,  #남자반바지 #반바지 #쇼츠 #여름반바지 #SHORTS  ,"28,000원"
638,Seersucker Shorts navy G9M4P330 55,GRAY HUE,G9M4P330_55,, 남 ,,,45,4.2,후기 5개 보기,  #반바지 #시어서커  ,"22,900원"
639,Seersucker Shorts ivory G9M4P330 13,GRAY HUE,G9M4P330_13,, 남 ,,,52,,,  #반바지 #시어서커  ,"22,900원"
640,카고 하프 팬츠 (블랙),MARE,007,, 남 ,,,9,,,  #남자면반바지 #남자반바지 #남자밴딩반바지 #남자여름반바지 #남자카고반바지  ,"44,835 ~ 49,000원"
641,톤온톤 체리 숏 팬츠 JS [크림],KIRSH,JSKB01,2020S/S, 여 ,300회 이상,,60,4.6,후기 8개 보기,  #체리 #체리라인 #트레이닝 #팬츠  ,"14,976 ~ 15,600원"
642,GNAC EASY BANDING SHORTS_LIGHT BLUE,ROMANTIC CROWN,20RCSPBSTF001LU,2020S/S, 여 ,,,59,4.8,후기 28개 보기,  #반바지 #숏츠 #GNAC  ,"36,400원"
643,[COLLECTION] NYLON CROSS WASHING DENIM SHORTS,LAB101,WK6DBL02MB,, 남 ,,,8,5,후기 3개 보기,  #데님 #데님팬츠 #반바지 #숏팬츠 #청바지  ,"82,624 ~ 90,300원"
644,FLOCKING HALF PANTS - LIME YELLOW,GOALSTUDIO,G20MUM1HP01,2020S/S, 남 ,100회 이상,,25,5,후기 4개 보기,  #골 #반바지 #숏팬츠 #트레이닝세트 #GOAL #빅세일 #하의  ,"37,920 ~ 39,500원"
645,W 하이웨이스트 쇼츠 W HIGH WAIST SHORTS,GOLA,WGLA6QDHPZ06,2022S/S, 여 ,,,3,,,,"45,658 ~ 49,900원"
646,남성) 코튼 밴딩 쇼츠_MSB5PH1204,TOPTEN,MSB5PH1204,2021S/S, 남 ,,,0,,,,"18,208 ~ 19,900원"
647,페이즐리 우븐 반바지 NY (D.Navy),MLB,3ASMP0223-50NYD,2022S/S, 남 여 ,,,41,4.8,후기 13개 보기,  #바지 #반바지 #팬츠 #숏팬츠 #반바지추천 #쇼츠 #페이즐리  ,"90,585 ~ 99,000원"
648,SPOT PANTS (스팟 팬츠) - BEIGE,DEARSTALKER,718787,2021S/S, 여 ,100회 이상,,34,,,,"21,136 ~ 23,100원"
649,SPOT PANTS (스팟 팬츠) - GREY,DEARSTALKER,718788,2021S/S, 여 ,400회 이상,,75,5,후기 1개 보기,,"21,136 ~ 23,100원"
650,초발수 고탄력 라운지 쇼츠 SHORTS8416(DHS1UNLB792)NAVY,DAKS SHIRTS,DHS1UNLB792N1,2021S/S, 남 ,300회 이상,,13,5,후기 1개 보기,  #DHS1UNLB792N1  ,"48,861 ~ 53,400원"
651,머스트 숏팬츠 딥그레이 HHSP3369,TWN,2123136,2021S/S, 남 ,100회 이상,,22,4.7,후기 23개 보기,  #하프팬츠 #밴딩반바지 #여름바지 #쇼트팬츠 #밴딩팬츠 #반바지  ,"17,202 ~ 18,800원"
